"street","straatnaam","minbouwjaar"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005264","Vasco da Gamastraat","1927"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001792","Holterbergweg","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000892","Milovan Djilasstraat","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002961","Blomwijckerpad","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000969","Shetlandpad","2003"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005921","La Meye","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004140","Le Mairestraat","1917"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004195","Lodewijk Tripstraat","1897"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000970","Orkneypad","2003"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001219","Fortuinstraat","1992"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001011","Erich Salomonstraat","2004"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003332","Handboogstraat","1885"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004094","Korte Van Eeghenstraat","1896"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005008","Sint Annenstraat","1565"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000918","Willy Mullenskade","2004"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005595","Daalwijk","1974"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004270","Marnixkade","1874"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002570","Tweede Boerhaavestraat","1890"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003086","Castorstraat","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002177","Feike de Boerlaan","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003145","Cornelis Lelylaan","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002824","Elisabeth Boddaertstraat","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004653","Rhôneweg","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300001983162","Kruitberghof","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004828","Watteaustraat","1931"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005115","Thorn Prikkerstraat","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004171","Lange Niezel","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005203","Van Gentstraat","1913"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005403","Ophemerthof","1976"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005003","Spreeuwenpark","1912"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003789","Minervalaan","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006044","Darlingstraat","2010"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002609","Derde Leliedwarsstraat","1933"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004571","President Brandstraat","1928"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002394","Loet C. Barnstijnstraat","2009"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002708","Ananasplein","2005"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006053","Wittenburgervaart","2014"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005343","Waalstraat","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004366","Piet Paaltjenspad","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001319","Lakenhalstraat","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005920","Le Tourmalet","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003510","Johannes van Meurshof","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001430","Jungfrau","1996"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001304","Baronstraat","1996"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005895","Andries Copierstraat","2009"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005263","Varenweg","1951"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003878","Nieuwmarkt","1605"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004957","Sloterweg","1901"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004711","Olympiakade","1923"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003279","Distelvoorstraat","1918"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005358","Leeuwenwerf","1975"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005739","Nageljongenstraat","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005546","Oosterdok","1984"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002546","Eerste Keucheniusstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004265","Mariotteplein","1928"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002973","Bolestein","1962"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001656","Changiweg","2010"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002577","Tweede Goudsbloemdwarsstraat","1645"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002184","Henri Berssenbruggehof","2008"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004669","Riouwstraat","1923"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001428","Grossglockner","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001309","Louvrelaan","1996"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004741","Openhartsteeg","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001587","Matenesse-hof","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000884","Diepen","2009"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011297000","Markerveld","2010"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005894","Pontplein","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951161","Gooiseweg","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001004","Diemerparklaan","2002"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004347","Penseelstraat","1923"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001070","Sierenborch","2002"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003426","Jan Evertsenstraat","1912"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003292","Donarstraat","1931"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001393","Balatonmeerlaan","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005520","Lopikhof","1979"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002530","Eerste Atjehstraat","1903"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003690","Generaal Vetterstraat","1921"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003574","Holbeinstraat","1931"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001419","Drachmesingel","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003910","Nieuwe Keizersgracht","1681"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005344","Waddendijk","1931"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001284","Jesse Owenshof","1995"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005767","Kagelinkkade","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001352","Turbón","1995"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002440","Rinus Michelslaan","2010"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001564","Jacob Burggraafstraat","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003695537","Bercylaan","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003250","Diamantstraat","1891"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001345","Pasubio","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003193","Daniël Stalpertstraat","1873"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002951","Blankenstraat","1879"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003700963","Klaverbladstraat","2004"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002908","Frederik van Eedenstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005284","Victor Rutgersstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000978","Binairstraat","2008"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001687","Seineweg","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005223","Van Miereveldstraat","1913"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001616","Schoorsteenvegerspad","1989"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005433","Reigersbos","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003999","Kikkenstein","1969"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004210","Lorreinenstraat","1939"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005086","Ter Haarstraat","1897"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005770","Kuilsenhofweg","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004623","Recht Boomssloot","1645"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004750","Osdorperweg","1861"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001087","Marchanthof","1992"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003721","Gooiluststraat","1964"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001565","Jan Witheijnstraat","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005780","Henk Curièrekade","1984"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003011","Brachthuijzerstraat","1904"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002875","Filips van Almondestraat","1913"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001177","Lanakenstraat","1992"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002565","Eerste Weteringdwarsstraat","1670"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005742","Tegelarijpad","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004077","Korte Koningsstraat","1600"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005192","Van der Hoopstraat","1899"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004417","Rooswijck","1962"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005067","Suze Robertsonstraat","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004373","Pieter de Hoochstraat","1910"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003035","Buiten Dommersstraat","1937"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004544","Platostraat","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003850","Nibbixwoudstraat","1949"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002344","Korte De Wittenstraat","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003585","Hoofddorpplein","1927"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001167","Lommelstraat","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001281","Daan van Dijkpad","1995"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004384","Pieter van der Werfstraat","1957"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005492","Meibergdreef","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004958","Sluispad","1939"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004850","Westerhoofd","1973"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003695520","Jonagoldstraat","2013"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951175","Robert Scottplein","1964"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002831","Emilie Knappertstraat","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001245","Adrianus van Waertweg","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005898","Piet Mondriaanplein","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003044","Buitenrustpad","1948"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004410","Rokin","1770"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005769","Kolfschotenstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951267","Lindenhoeveweg","2016"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004385","Pieter Vlamingstraat","1880"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004867","Wielewaalstraat","1919"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002808","Egstraat","1926"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003971","Karveelstraat","1967"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001209","Waterloop","1996"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001013","Johan van der Keukenstraat","2005"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003140","Cornelis Dirkszstraat","1927"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005336","Vuurtoreneiland","1950"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004776","Oudorperstraat","1926"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004802","Panamakade","1999"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003556","Hilverbeekstraat","1968"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003653","Jaagpad","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004307","Mendelhof","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001380","Zonnebeke","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002474","Banstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001487","M. Gandhilaan","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003886","Noordbrabantstraat","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002384","Marius Meijboomstraat","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000931","Dadelpalmstraat","2003"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003533","Herengracht","1620"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004260","Maria Montessoristraat","1961"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003085","Castorplein","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006026","Schellingwouderbreek","2006"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003843","Neerkanne","1960"
